경상남도 양산시  남부동,602-1,2020,1,17,2005,24850,경상남도,양산시,남부동,48330,현대롯데청어람,18,84.843,2020-01-17T00:00:00,35.3323585028079,129.032898620177
경상남도 양산시  남부동,602-1,2020,1,3,2005,17700,경상남도,양산시,남부동,48330,현대롯데청어람,13,59.773,2020-01-03T00:00:00,35.3323585028079,129.032898620177
경상남도 양산시  남부동,602-1,2020,1,30,2005,21000,경상남도,양산시,남부동,48330,현대롯데청어람,1,84.843,2020-01-30T00:00:00,35.3323585028079,129.032898620177
경상남도 양산시  남부동,602-1,2020,1,23,2005,17300,경상남도,양산시,남부동,48330,현대롯데청어람,12,59.773,2020-01-23T00:00:00,35.3323585028079,129.032898620177
경상남도 양산시  남부동,602-1,2020,1,19,2005,24050,경상남도,양산시,남부동,48330,현대롯데청어람,17,84.843,2020-01-19T00:00:00,35.3323585028079,129.032898620177
경상남도 양산시  남부동,602-1,2020,1,16,2005,22500,경상남도,양산시,남부동,48330,현대롯데청어람,11,84.843,2020-01-16T00:00:00,35.3323585028079,129.032898620177
경상남도 양산시  남부동,602-1,2020,1,13,2005,20400,경상남도,양산시,남부동,48330,현대롯데청어람,6,84.843,2020-01-13T00:00:00,35.3323585028079,129.032898620177
경상남도 양산시  삼호동,860,2020,1,18,2001,11200,경상남도,양산시,삼호동,48330,해인그린빌,7,80.4587,2020-01-18T00:00:00,35.4063346745242,129.174321054854
경상남도 양산시  삼호동,860,2020,1,21,2001,10500,경상남도,양산시,삼호동,48330,해인그린빌,2,80.4587,2020-01-21T00:00:00,35.4063346745242,129.174321054854
경상남도 양산시  삼호동,860,2020,1,19,2001,10900,경상남도,양산시,삼호동,48330,해인그린빌,12,80.4587,2020-01-19T00:00:00,35.4063346745242,129.174321054854
경상남도 양산시  삼호동,860,2020,1,16,2001,12200,경상남도,양산시,삼호동,48330,해인그린빌,5,80.4587,2020-01-16T00:00:00,35.4063346745242,129.174321054854
경상남도 진주시  충무공동,302,2020,1,8,2017,24000,경상남도,진주시,충무공동,48170,혁신도시엘에이치아파트9단지,13,59.97,2020-01-08T00:00:00,35.1711835373942,128.144951382856
경상남도 진주시  충무공동,302,2020,1,18,2017,24600,경상남도,진주시,충무공동,48170,혁신도시엘에이치아파트9단지,24,59.97,2020-01-18T00:00:00,35.1711835373942,128.144951382856
경상남도 진주시  충무공동,302,2020,1,17,2017,22300,경상남도,진주시,충무공동,48170,혁신도시엘에이치아파트9단지,4,59.97,2020-01-17T00:00:00,35.1711835373942,128.144951382856
경상남도 진주시  충무공동,302,2020,1,21,2017,23800,경상남도,진주시,충무공동,48170,혁신도시엘에이치아파트9단지,13,59.97,2020-01-21T00:00:00,35.1711835373942,128.144951382856
경상남도 진주시  충무공동,302,2020,1,15,2017,24000,경상남도,진주시,충무공동,48170,혁신도시엘에이치아파트9단지,11,59.97,2020-01-15T00:00:00,35.1711835373942,128.144951382856
경상남도 진주시  충무공동,302,2020,1,31,2017,24500,경상남도,진주시,충무공동,48170,혁신도시엘에이치아파트9단지,9,59.97,2020-01-31T00:00:00,35.1711835373942,128.144951382856
경상남도 진주시  충무공동,302,2020,1,23,2017,23500,경상남도,진주시,충무공동,48170,혁신도시엘에이치아파트9단지,8,59.97,2020-01-23T00:00:00,35.1711835373942,128.144951382856
경상남도 진주시  충무공동,302,2020,1,4,2017,24900,경상남도,진주시,충무공동,48170,혁신도시엘에이치아파트9단지,17,59.97,2020-01-04T00:00:00,35.1711835373942,128.144951382856
경상남도 진주시  충무공동,302,2020,1,16,2017,23900,경상남도,진주시,충무공동,48170,혁신도시엘에이치아파트9단지,12,59.97,2020-01-16T00:00:00,35.1711835373942,128.144951382856
경상남도 진주시  충무공동,302,2020,1,13,2017,23500,경상남도,진주시,충무공동,48170,혁신도시엘에이치아파트9단지,20,59.97,2020-01-13T00:00:00,35.1711835373942,128.144951382856
경상남도 창원시 마산합포구  추산동,36-2,2020,1,9,2002,16000,경상남도,창원시 마산합포구,추산동,48125,다임아크로빌,4,84.9898,2020-01-09T00:00:00,35.2076634027629,128.571958400696
경상남도 창원시 마산회원구  양덕동,64-1,2020,1,5,1996,17000,경상남도,창원시 마산회원구,양덕동,48127,한일타운2,23,59.988,2020-01-05T00:00:00,35.2313571732326,128.581993630407
경상남도 창원시 마산회원구  양덕동,64-1,2020,1,3,1996,18600,경상남도,창원시 마산회원구,양덕동,48127,한일타운2,12,84.958,2020-01-03T00:00:00,35.2313571732326,128.581993630407
경상남도 창원시 성산구  대방동,375,2020,1,10,1996,26900,경상남도,창원시 성산구,대방동,48123,덕산타운2,13,84.87,2020-01-10T00:00:00,35.2044233993504,128.709159290346
경상남도 창원시 성산구  대방동,375,2020,1,17,1996,17700,경상남도,창원시 성산구,대방동,48123,덕산타운2,2,59.88,2020-01-17T00:00:00,35.2044233993504,128.709159290346
경상남도 창원시 성산구  대방동,375,2020,1,17,1996,18350,경상남도,창원시 성산구,대방동,48123,덕산타운2,13,59.88,2020-01-17T00:00:00,35.2044233993504,128.709159290346
경상남도 창원시 성산구  대방동,375,2020,1,28,1996,17900,경상남도,창원시 성산구,대방동,48123,덕산타운2,9,59.88,2020-01-28T00:00:00,35.2044233993504,128.709159290346
경상남도 창원시 성산구  대방동,375,2020,1,16,1996,23500,경상남도,창원시 성산구,대방동,48123,덕산타운2,9,71.82,2020-01-16T00:00:00,35.2044233993504,128.709159290346
경상남도 거제시  아주동,1719,2020,1,15,2018,24400,경상남도,거제시,아주동,48310,거제아주코오롱하늘채,6,72.7701,2020-01-15T00:00:00,34.8684904468437,128.686586698984
경상남도 거제시  아주동,1719,2020,1,31,2018,25000,경상남도,거제시,아주동,48310,거제아주코오롱하늘채,15,72.7701,2020-01-31T00:00:00,34.8684904468437,128.686586698984
경상남도 거제시  아주동,1719,2020,1,20,2018,27800,경상남도,거제시,아주동,48310,거제아주코오롱하늘채,13,84.4401,2020-01-20T00:00:00,34.8684904468437,128.686586698984
경상남도 김해시  안동,333,2020,1,10,1998,10600,경상남도,김해시,안동,48250,한일,18,59.76,2020-01-10T00:00:00,35.2390430044779,128.915204938445
경상남도 김해시  안동,333,2020,1,21,1998,18000,경상남도,김해시,안동,48250,한일,9,84.83,2020-01-21T00:00:00,35.2390430044779,128.915204938445
경상남도 양산시 물금읍 물금리,800-2,2020,1,9,2017,26200,경상남도,양산시,물금읍 물금리,48330,양산 이지더원 5차 아파트,2,75.914,2020-01-09T00:00:00,35.3114563252075,128.989537395279
경상남도 양산시 물금읍 물금리,800-2,2020,1,14,2017,27300,경상남도,양산시,물금읍 물금리,48330,양산 이지더원 5차 아파트,25,75.914,2020-01-14T00:00:00,35.3114563252075,128.989537395279
경상남도 창원시 의창구  대원동,80,2020,1,10,1999,26500,경상남도,창원시 의창구,대원동,48121,대동2,4,145.9807,2020-01-10T00:00:00,35.2265073282228,128.652915308386
경상남도 창원시 진해구  자은동,121,2020,1,18,2015,17500,경상남도,창원시 진해구,자은동,48129,자은프라임,1,59.96,2020-01-18T00:00:00,35.1524435546267,128.720867374853
경상남도 창원시 진해구  자은동,121,2020,1,18,2015,18300,경상남도,창원시 진해구,자은동,48129,자은프라임,18,59.96,2020-01-18T00:00:00,35.1524435546267,128.720867374853
경상남도 창원시 진해구  자은동,121,2020,1,11,2015,24000,경상남도,창원시 진해구,자은동,48129,자은프라임,16,84.91,2020-01-11T00:00:00,35.1524435546267,128.720867374853
경상남도 창원시 진해구  자은동,121,2020,1,5,2015,16900,경상남도,창원시 진해구,자은동,48129,자은프라임,3,59.9,2020-01-05T00:00:00,35.1524435546267,128.720867374853
경상남도 창원시 진해구  자은동,121,2020,1,21,2015,18500,경상남도,창원시 진해구,자은동,48129,자은프라임,5,59.96,2020-01-21T00:00:00,35.1524435546267,128.720867374853
경상남도 창원시 진해구  자은동,121,2020,1,19,2015,23800,경상남도,창원시 진해구,자은동,48129,자은프라임,6,84.91,2020-01-19T00:00:00,35.1524435546267,128.720867374853
경상남도 창원시 진해구  자은동,121,2020,1,4,2015,24500,경상남도,창원시 진해구,자은동,48129,자은프라임,12,74.83,2020-01-04T00:00:00,35.1524435546267,128.720867374853
경상남도 창원시 진해구  자은동,121,2020,1,13,2015,23900,경상남도,창원시 진해구,자은동,48129,자은프라임,15,84.91,2020-01-13T00:00:00,35.1524435546267,128.720867374853
경상남도 거창군 거창읍 대동리,994-1,2020,1,30,2011,19000,경상남도,거창군,거창읍 대동리,48880,하나로2차,10,84.4158,2020-01-30T00:00:00,35.6927596803842,127.922913270156
경상남도 양산시  명동,1079-3,2020,1,18,2015,16200,경상남도,양산시,명동,48330,명동 삼한 사랑채 아파트,26,59.988,2020-01-18T00:00:00,35.401758455792,129.170025274274
경상남도 양산시  명동,1079-3,2020,1,14,2015,17700,경상남도,양산시,명동,48330,명동 삼한 사랑채 아파트,2,71.852,2020-01-14T00:00:00,35.401758455792,129.170025274274
경상남도 양산시  명동,1079-3,2020,1,14,2015,16000,경상남도,양산시,명동,48330,명동 삼한 사랑채 아파트,23,59.988,2020-01-14T00:00:00,35.401758455792,129.170025274274
경상남도 양산시  명동,1079-3,2020,1,30,2015,18500,경상남도,양산시,명동,48330,명동 삼한 사랑채 아파트,11,71.852,2020-01-30T00:00:00,35.401758455792,129.170025274274
경상남도 양산시  명동,1079-3,2020,1,13,2015,20000,경상남도,양산시,명동,48330,명동 삼한 사랑채 아파트,16,71.852,2020-01-13T00:00:00,35.401758455792,129.170025274274
경상남도 양산시  평산동,568-20,2020,1,6,2001,8000,경상남도,양산시,평산동,48330,덕계동일스위트1,6,49.8472,2020-01-06T00:00:00,35.387381179244,129.144159531188
경상남도 진주시 정촌면 예하리,1296,2020,1,18,2017,20500,경상남도,진주시,정촌면 예하리,48170,진주우방아이유쉘,3,84.9578,2020-01-18T00:00:00,35.1219766767192,128.097725113301
경상남도 진주시 정촌면 예하리,1296,2020,1,6,2017,23500,경상남도,진주시,정촌면 예하리,48170,진주우방아이유쉘,15,84.9578,2020-01-06T00:00:00,35.1219766767192,128.097725113301
경상남도 진주시 정촌면 예하리,1296,2020,1,2,2017,23500,경상남도,진주시,정촌면 예하리,48170,진주우방아이유쉘,16,84.9578,2020-01-02T00:00:00,35.1219766767192,128.097725113301
경상남도 진주시 정촌면 예하리,1296,2020,1,2,2017,22800,경상남도,진주시,정촌면 예하리,48170,진주우방아이유쉘,12,84.9578,2020-01-02T00:00:00,35.1219766767192,128.097725113301
경상남도 창원시 마산합포구  자산동,17-1,2020,1,15,1994,11500,경상남도,창원시 마산합포구,자산동,48125,자산경남상가,10,84.675,2020-01-15T00:00:00,35.2063520272468,128.564896880771
경상남도 창원시 진해구  풍호동,83-3,2020,1,21,1994,7300,경상남도,창원시 진해구,풍호동,48129,우성,12,59.85,2020-01-21T00:00:00,35.1384728555185,128.703312397369
경상남도 창원시 진해구  풍호동,83-3,2020,1,22,1993,11000,경상남도,창원시 진해구,풍호동,48129,우성,3,84.77,2020-01-22T00:00:00,35.1384728555185,128.703312397369
경상남도 창원시 진해구  풍호동,83-3,2020,1,15,1993,8000,경상남도,창원시 진해구,풍호동,48129,우성,2,59.85,2020-01-15T00:00:00,35.1384728555185,128.703312397369
경상남도 창원시 진해구  풍호동,83-3,2020,1,12,1994,9000,경상남도,창원시 진해구,풍호동,48129,우성,12,59.85,2020-01-12T00:00:00,35.1384728555185,128.703312397369
경상남도 창원시 진해구  풍호동,83-3,2020,1,28,1993,8300,경상남도,창원시 진해구,풍호동,48129,우성,2,59.85,2020-01-28T00:00:00,35.1384728555185,128.703312397369
경상남도 창원시 진해구  풍호동,83-3,2020,1,4,1994,16300,경상남도,창원시 진해구,풍호동,48129,우성,5,129.56,2020-01-04T00:00:00,35.1384728555185,128.703312397369
경상남도 창원시 진해구  풍호동,83-3,2020,1,20,1994,7700,경상남도,창원시 진해구,풍호동,48129,우성,2,59.85,2020-01-20T00:00:00,35.1384728555185,128.703312397369
경상남도 김해시  삼계동,1428-1,2020,1,29,2005,18500,경상남도,김해시,삼계동,48250,동원로얄듀크,4,79.0658,2020-01-29T00:00:00,35.2691417666929,128.866442344515
경상남도 김해시  삼계동,1428-1,2020,1,18,2005,18500,경상남도,김해시,삼계동,48250,동원로얄듀크,1,84.9741,2020-01-18T00:00:00,35.2691417666929,128.866442344515
경상남도 김해시  삼계동,1428-1,2020,1,17,2005,23500,경상남도,김해시,삼계동,48250,동원로얄듀크,17,84.9741,2020-01-17T00:00:00,35.2691417666929,128.866442344515
경상남도 김해시  삼계동,1428-1,2020,1,14,2005,22900,경상남도,김해시,삼계동,48250,동원로얄듀크,9,84.9741,2020-01-14T00:00:00,35.2691417666929,128.866442344515
